Measurement Timestamp,Station Name,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
2023-09-08 16:00:00,Oak Street Weather Station,19.1,16.8,79,0.0,0.0,2.0,0,28,5.0,7.0,998.4,59,358.0,11.9,09/08/2023 4:00 PM,OakStreetWeatherStation202309081600
2023-09-08 16:00:00,Foster Weather Station,18.5,16.7,71,0.0,0.0,2.0,0,0,3.3,0.0,996.3,168,358.0,15.1,09/08/2023 4:00 PM,FosterWeatherStation202309081600
2023-09-08 17:00:00,Foster Weather Station,18.5,16.8,72,0.0,0.0,2.0,0,0,3.3,0.0,996.6,126,358.0,15.1,09/08/2023 5:00 PM,FosterWeatherStation202309081700
2023-09-08 17:00:00,Oak Street Weather Station,19.0,16.5,78,0.0,0.0,2.0,0,27,4.6,6.0,998.7,93,358.0,11.9,09/08/2023 5:00 PM,OakStreetWeatherStation202309081700
2023-09-08 18:00:00,Oak Street Weather Station,19.1,16.3,76,0.0,0.0,2.0,0,32,4.8,6.6,998.8,43,358.0,11.9,09/08/2023 6:00 PM,OakStreetWeatherStation202309081800
2023-09-08 18:00:00,Foster Weather Station,18.17,16.5,70,0.0,0.0,2.0,0,0,3.3,0.0,997.0,56,358.0,15.1,09/08/2023 6:00 PM,FosterWeatherStation202309081800
2023-09-08 19:00:00,Oak Street Weather Station,18.8,16.0,75,0.0,0.0,2.0,0,37,4.2,5.9,998.6,3,358.0,12.1,09/08/2023 7:00 PM,OakStreetWeatherStation202309081900
2023-09-08 19:00:00,Foster Weather Station,18.06,16.3,71,0.0,0.0,2.0,0,0,3.3,0.0,996.6,19,358.0,15.1,09/08/2023 7:00 PM,FosterWeatherStation202309081900
2023-09-08 20:00:00,Foster Weather Station,18.0,17.5,71,0.0,0.0,276.7,0,0,3.3,0.0,997.3,4,358.0,15.1,09/08/2023 8:00 PM,FosterWeatherStation202309082000
2023-09-08 20:00:00,Oak Street Weather Station,18.9,16.0,75,0.0,0.0,2.0,0,38,4.0,5.6,999.2,0,358.0,11.9,09/08/2023 8:00 PM,OakStreetWeatherStation202309082000
2023-09-08 21:00:00,Oak Street Weather Station,18.9,16.1,76,0.0,0.0,2.0,0,25,5.1,6.3,999.6,0,357.0,12.0,09/08/2023 9:00 PM,OakStreetWeatherStation202309082100
2023-09-08 21:00:00,Foster Weather Station,18.0,16.0,71,0.0,0.0,2.0,0,0,3.3,0.0,997.6,4,358.0,15.1,09/08/2023 9:00 PM,FosterWeatherStation202309082100
2023-09-08 22:00:00,Foster Weather Station,17.89,14.8,71,0.0,0.0,276.7,0,0,3.3,0.0,998.0,4,358.0,15.1,09/08/2023 10:00 PM,FosterWeatherStation202309082200
2023-09-08 22:00:00,Oak Street Weather Station,18.9,16.1,75,0.0,0.0,2.0,0,32,4.2,5.7,999.7,0,358.0,11.9,09/08/2023 10:00 PM,OakStreetWeatherStation202309082200
2023-09-08 23:00:00,Foster Weather Station,18.0,16.1,71,0.0,0.0,2.0,0,0,3.3,0.0,998.0,4,358.0,15.1,09/08/2023 11:00 PM,FosterWeatherStation202309082300
2023-09-08 23:00:00,Oak Street Weather Station,18.9,15.9,74,0.0,0.0,2.0,0,8,4.0,5.8,999.8,0,358.0,11.9,09/08/2023 11:00 PM,OakStreetWeatherStation202309082300
2023-09-09 00:00:00,Foster Weather Station,17.89,15.9,70,0.0,0.0,2.0,0,0,3.3,0.0,998.0,4,358.0,15.1,09/09/2023 12:00 AM,FosterWeatherStation202309092400
2023-09-09 00:00:00,Oak Street Weather Station,18.7,15.8,74,0.0,0.0,2.0,0,19,4.5,5.4,999.9,0,358.0,12.0,09/09/2023 12:00 AM,OakStreetWeatherStation202309092400
2023-09-09 01:00:00,Oak Street Weather Station,18.7,15.4,71,0.0,0.0,2.0,0,14,4.5,5.4,1000.1,0,358.0,11.9,09/09/2023 1:00 AM,OakStreetWeatherStation202309090100
2023-09-09 01:00:00,Foster Weather Station,18.0,15.8,70,0.0,0.0,2.0,0,0,3.3,0.0,998.0,6,358.0,15.1,09/09/2023 1:00 AM,FosterWeatherStation202309090100
2023-09-09 02:00:00,Oak Street Weather Station,18.7,15.6,73,0.0,0.0,2.0,0,7,3.7,5.4,999.8,0,358.0,12.0,09/09/2023 2:00 AM,OakStreetWeatherStation202309090200
2023-09-09 02:00:00,Foster Weather Station,17.67,15.4,68,0.0,0.0,2.0,0,0,3.3,0.0,998.0,5,358.0,15.1,09/09/2023 2:00 AM,FosterWeatherStation202309090200
2023-09-09 03:00:00,Foster Weather Station,17.56,15.6,67,0.0,0.0,2.0,0,0,3.3,0.0,998.0,4,358.0,15.1,09/09/2023 3:00 AM,FosterWeatherStation202309090300
2023-09-09 03:00:00,Oak Street Weather Station,18.5,15.1,70,0.0,0.0,2.0,0,22,4.6,5.8,999.8,0,358.0,12.0,09/09/2023 3:00 AM,OakStreetWeatherStation202309090300
2023-09-09 04:00:00,Foster Weather Station,17.56,15.1,65,0.0,0.0,2.0,0,0,3.3,0.0,998.0,5,358.0,15.1,09/09/2023 4:00 AM,FosterWeatherStation202309090400
2023-09-09 04:00:00,Oak Street Weather Station,18.6,15.2,70,0.0,0.0,2.0,0,21,3.3,4.5,999.7,0,358.0,12.0,09/09/2023 4:00 AM,OakStreetWeatherStation202309090400
2023-09-09 05:00:00,Foster Weather Station,17.67,15.2,69,0.0,0.0,2.0,0,0,3.3,0.0,998.0,4,358.0,15.1,09/09/2023 5:00 AM,FosterWeatherStation202309090500
2023-09-09 05:00:00,Oak Street Weather Station,18.9,15.8,73,0.0,0.0,2.0,0,28,4.2,5.3,999.8,0,358.0,11.9,09/09/2023 5:00 AM,OakStreetWeatherStation202309090500
2023-09-09 06:00:00,Foster Weather Station,15.17,15.8,78,0.0,0.0,2.0,0,0,3.3,0.0,998.0,5,358.0,15.1,09/09/2023 6:00 AM,FosterWeatherStation202309090600
2023-09-09 06:00:00,Oak Street Weather Station,16.5,14.3,79,0.0,0.0,2.0,0,219,0.9,1.4,999.9,0,358.0,12.0,09/09/2023 6:00 AM,OakStreetWeatherStation202309090600
2023-09-09 07:00:00,Oak Street Weather Station,16.9,14.6,78,0.0,0.0,2.0,0,29,0.4,0.7,1000.5,32,357.0,11.9,09/09/2023 7:00 AM,OakStreetWeatherStation202309090700
2023-09-09 07:00:00,Foster Weather Station,16.06,14.3,79,0.0,0.0,2.0,0,0,3.3,0.0,998.6,41,358.0,15.2,09/09/2023 7:00 AM,FosterWeatherStation202309090700
2023-09-09 08:00:00,Foster Weather Station,18.5,14.6,67,0.0,0.0,2.0,0,0,3.3,0.0,999.0,226,357.0,15.1,09/09/2023 8:00 AM,FosterWeatherStation202309090800
2023-09-09 08:00:00,Oak Street Weather Station,19.6,16.2,71,0.0,0.0,2.0,0,59,2.2,3.3,1001.0,251,358.0,11.9,09/09/2023 8:00 AM,OakStreetWeatherStation202309090800
2023-09-09 10:00:00,Oak Street Weather Station,19.8,16.2,70,0.0,0.0,2.0,0,44,3.5,5.0,1001.8,142,358.0,12.0,09/09/2023 10:00 AM,OakStreetWeatherStation202309091000
2023-09-09 17:00:00,Oak Street Weather Station,19.5,15.4,65,0.0,0.0,2.0,0,26,3.7,5.2,1000.9,304,357.0,12.0,09/09/2023 5:00 PM,OakStreetWeatherStation202309091700
2023-09-09 18:00:00,Foster Weather Station,19.28,18.2,56,0.0,0.0,276.7,0,0,3.3,0.0,999.0,175,358.0,15.1,09/09/2023 6:00 PM,FosterWeatherStation202309091800
2023-09-09 18:00:00,Oak Street Weather Station,19.4,14.8,61,0.0,0.0,2.0,0,32,2.6,4.2,1000.7,16,357.0,12.0,09/09/2023 6:00 PM,OakStreetWeatherStation202309091800
2023-09-09 19:00:00,Foster Weather Station,18.67,16.3,63,0.0,0.0,178.9,0,0,3.3,0.0,998.6,12,358.0,15.1,09/09/2023 7:00 PM,FosterWeatherStation202309091900
2023-09-09 19:00:00,Oak Street Weather Station,19.3,15.2,65,0.0,0.0,2.0,0,25,1.9,3.2,1000.3,3,358.0,11.9,09/09/2023 7:00 PM,OakStreetWeatherStation202309091900
2023-09-09 20:00:00,Foster Weather Station,18.5,17.3,59,0.0,0.0,178.9,0,0,3.3,0.0,999.0,4,358.0,15.1,09/09/2023 8:00 PM,FosterWeatherStation202309092000
2023-09-09 20:00:00,Oak Street Weather Station,19.5,14.6,59,0.0,0.0,2.0,0,38,2.4,3.0,1000.7,0,358.0,11.9,09/09/2023 8:00 PM,OakStreetWeatherStation202309092000
2023-09-09 21:00:00,Oak Street Weather Station,19.6,15.1,62,0.0,0.0,2.0,0,50,2.3,3.3,1000.8,0,358.0,12.0,09/09/2023 9:00 PM,OakStreetWeatherStation202309092100
2023-09-09 21:00:00,Foster Weather Station,18.78,16.9,56,0.0,0.0,178.9,0,0,3.3,0.0,999.0,4,358.0,15.1,09/09/2023 9:00 PM,FosterWeatherStation202309092100
2023-09-09 22:00:00,Foster Weather Station,18.78,16.5,53,0.0,0.0,178.9,0,0,3.3,0.0,999.0,5,358.0,15.1,09/09/2023 10:00 PM,FosterWeatherStation202309092200
2023-09-09 22:00:00,Oak Street Weather Station,19.8,14.5,57,0.0,0.0,2.0,0,60,2.4,3.2,1000.7,0,358.0,11.9,09/09/2023 10:00 PM,OakStreetWeatherStation202309092200
2023-09-09 23:00:00,Foster Weather Station,18.89,15.9,56,0.0,0.0,178.9,0,0,3.3,0.0,998.6,4,358.0,15.1,09/09/2023 11:00 PM,FosterWeatherStation202309092300
2023-09-09 23:00:00,Oak Street Weather Station,19.7,15.1,61,0.0,0.0,2.0,0,41,1.9,2.6,1000.7,0,358.0,12.0,09/09/2023 11:00 PM,OakStreetWeatherStation202309092300
2023-09-10 00:00:00,Foster Weather Station,19.0,18.0,62,0.0,0.0,178.9,0,0,3.3,0.0,998.6,4,358.0,15.1,09/10/2023 12:00 AM,FosterWeatherStation202309102400
2023-09-10 01:00:00,Foster Weather Station,19.17,17.6,65,0.0,0.0,178.9,0,0,3.3,0.0,998.6,5,358.0,15.1,09/10/2023 1:00 AM,FosterWeatherStation202309100100
2023-09-10 01:00:00,Oak Street Weather Station,19.9,15.5,64,0.0,0.0,2.0,0,97,2.2,3.0,1000.4,0,358.0,12.0,09/10/2023 1:00 AM,OakStreetWeatherStation202309100100
2023-09-10 02:00:00,Foster Weather Station,17.0,22.1,69,0.0,0.0,191.5,0,0,3.3,0.0,998.0,6,358.0,15.1,09/10/2023 2:00 AM,FosterWeatherStation202309100200
2023-09-10 02:00:00,Oak Street Weather Station,19.7,16.2,71,0.0,0.0,2.0,0,105,1.2,2.6,999.8,0,358.0,11.9,09/10/2023 2:00 AM,OakStreetWeatherStation202309100200
2023-09-10 03:00:00,Foster Weather Station,15.78,20.1,71,0.0,0.0,225.7,0,0,3.3,0.0,998.0,4,358.0,15.2,09/10/2023 3:00 AM,FosterWeatherStation202309100300
2023-09-10 03:00:00,Oak Street Weather Station,19.6,16.5,73,0.0,0.0,2.0,0,0,0.3,0.6,999.7,0,358.0,11.8,09/10/2023 3:00 AM,OakStreetWeatherStation202309100300
2023-09-10 04:00:00,Foster Weather Station,15.39,15.0,71,0.0,0.0,28.9,0,0,3.3,0.0,997.6,6,358.0,15.2,09/10/2023 4:00 AM,FosterWeatherStation202309100400
2023-09-10 04:00:00,Oak Street Weather Station,17.7,14.6,71,0.0,0.0,2.0,0,284,1.4,2.5,999.7,0,358.0,12.0,09/10/2023 4:00 AM,OakStreetWeatherStation202309100400
2023-09-10 05:00:00,Oak Street Weather Station,17.3,14.2,72,0.0,0.0,2.0,0,244,0.4,1.1,999.8,0,358.0,11.9,09/10/2023 5:00 AM,OakStreetWeatherStation202309100500
2023-09-10 05:00:00,Foster Weather Station,15.28,22.5,72,0.0,0.0,276.7,0,0,3.3,0.0,997.6,5,358.0,15.2,09/10/2023 5:00 AM,FosterWeatherStation202309100500
2023-09-10 06:00:00,Foster Weather Station,14.89,14.2,72,0.0,0.0,2.0,0,0,3.3,0.0,998.0,5,358.0,15.2,09/10/2023 6:00 AM,FosterWeatherStation202309100600
2023-09-10 06:00:00,Oak Street Weather Station,17.4,14.2,71,0.0,0.0,2.0,0,271,1.5,3.3,1000.1,0,358.0,12.0,09/10/2023 6:00 AM,OakStreetWeatherStation202309100600
2023-09-10 07:00:00,Foster Weather Station,14.67,14.2,70,0.0,0.0,2.0,0,0,3.3,0.0,998.6,41,358.0,15.2,09/10/2023 7:00 AM,FosterWeatherStation202309100700
2023-09-10 07:00:00,Oak Street Weather Station,16.9,13.8,72,0.0,0.0,2.0,0,264,1.9,4.0,1000.6,46,358.0,12.0,09/10/2023 7:00 AM,OakStreetWeatherStation202309100700
2023-09-10 08:00:00,Foster Weather Station,16.17,13.8,66,0.0,0.0,2.0,0,0,3.3,0.0,998.6,183,358.0,15.1,09/10/2023 8:00 AM,FosterWeatherStation202309100800
2023-09-10 08:00:00,Oak Street Weather Station,17.9,14.4,68,0.0,0.0,2.0,0,267,1.9,2.7,1000.6,200,358.0,12.0,09/10/2023 8:00 AM,OakStreetWeatherStation202309100800
2023-09-10 10:00:00,Foster Weather Station,20.39,15.4,64,0.0,0.0,2.0,0,0,3.3,0.0,999.0,282,358.0,15.1,09/10/2023 10:00 AM,FosterWeatherStation202309101000
2023-09-10 17:00:00,Foster Weather Station,22.56,17.5,58,0.0,0.0,2.0,0,0,3.3,0.0,996.3,195,358.0,15.1,09/10/2023 5:00 PM,FosterWeatherStation202309101700
2023-09-10 17:00:00,Oak Street Weather Station,22.8,17.4,59,0.0,0.0,2.0,0,116,1.7,4.2,998.2,227,357.0,12.0,09/10/2023 5:00 PM,OakStreetWeatherStation202309101700
2023-09-10 18:00:00,Foster Weather Station,21.78,17.4,55,0.0,0.0,2.0,0,0,3.3,0.0,996.3,157,357.0,15.1,09/10/2023 6:00 PM,FosterWeatherStation202309101800
2023-09-10 18:00:00,Oak Street Weather Station,22.6,17.1,58,0.0,0.0,2.0,0,112,1.6,2.9,998.2,43,358.0,12.0,09/10/2023 6:00 PM,OakStreetWeatherStation202309101800
2023-09-10 19:00:00,Foster Weather Station,21.39,17.1,69,0.0,0.0,2.0,0,0,3.3,0.0,996.3,13,358.0,15.1,09/10/2023 7:00 PM,FosterWeatherStation202309101900
2023-09-10 19:00:00,Oak Street Weather Station,22.4,18.3,68,0.0,0.0,2.0,0,110,2.1,3.7,998.0,4,358.0,12.0,09/10/2023 7:00 PM,OakStreetWeatherStation202309101900
2023-09-10 20:00:00,Foster Weather Station,21.17,18.3,72,0.0,0.0,2.0,0,0,3.3,0.0,996.6,5,358.0,15.1,09/10/2023 8:00 PM,FosterWeatherStation202309102000
2023-09-10 20:00:00,Oak Street Weather Station,22.5,18.8,71,0.0,0.0,2.0,0,113,2.1,3.5,998.4,0,358.0,11.9,09/10/2023 8:00 PM,OakStreetWeatherStation202309102000
2023-09-10 21:00:00,Foster Weather Station,21.28,22.8,78,0.0,0.0,276.7,0,0,3.3,0.0,996.6,4,358.0,15.1,09/10/2023 9:00 PM,FosterWeatherStation202309102100
2023-09-10 21:00:00,Oak Street Weather Station,22.4,19.6,77,0.0,0.0,2.0,0,108,2.0,4.3,998.6,0,358.0,12.0,09/10/2023 9:00 PM,OakStreetWeatherStation202309102100
2023-09-10 22:00:00,Oak Street Weather Station,22.4,19.4,76,0.0,0.0,2.0,0,100,1.6,3.1,998.7,0,358.0,11.9,09/10/2023 10:00 PM,OakStreetWeatherStation202309102200
2023-09-10 22:00:00,Foster Weather Station,21.0,22.5,80,0.0,0.0,276.7,0,0,3.3,0.0,997.0,5,358.0,15.1,09/10/2023 10:00 PM,FosterWeatherStation202309102200
2023-09-10 23:00:00,Foster Weather Station,21.0,23.9,80,0.0,0.0,276.7,0,0,3.3,0.0,996.6,4,358.0,15.1,09/10/2023 11:00 PM,FosterWeatherStation202309102300
2023-09-10 23:00:00,Oak Street Weather Station,22.5,18.8,71,0.0,0.0,2.0,0,98,0.9,1.6,998.6,0,358.0,12.0,09/10/2023 11:00 PM,OakStreetWeatherStation202309102300
2023-09-11 00:00:00,Foster Weather Station,21.06,22.0,81,0.0,0.0,276.7,0,0,3.3,0.0,996.3,6,358.0,15.1,09/11/2023 12:00 AM,FosterWeatherStation202309112400
2023-09-11 00:00:00,Oak Street Weather Station,22.5,17.3,60,0.0,0.0,2.0,0,0,0.4,1.1,998.2,0,358.0,11.9,09/11/2023 12:00 AM,OakStreetWeatherStation202309112400
2023-09-11 01:00:00,Foster Weather Station,21.06,17.3,67,0.0,0.0,2.0,0,0,3.3,0.0,995.9,5,358.0,15.1,09/11/2023 1:00 AM,FosterWeatherStation202309110100
2023-09-11 01:00:00,Oak Street Weather Station,22.1,17.7,65,0.0,0.0,2.0,0,117,1.7,3.2,997.8,0,358.0,12.0,09/11/2023 1:00 AM,OakStreetWeatherStation202309110100
2023-09-11 02:00:00,Foster Weather Station,21.06,17.7,69,0.0,0.0,2.0,0,0,3.3,0.0,995.3,3,358.0,15.1,09/11/2023 2:00 AM,FosterWeatherStation202309110200
2023-09-11 02:00:00,Oak Street Weather Station,21.7,17.4,65,0.0,0.0,2.0,0,121,1.2,2.3,997.3,0,358.0,12.0,09/11/2023 2:00 AM,OakStreetWeatherStation202309110200
2023-09-11 03:00:00,Oak Street Weather Station,21.7,16.5,60,0.0,0.0,2.0,0,106,1.8,3.4,996.8,0,358.0,12.0,09/11/2023 3:00 AM,OakStreetWeatherStation202309110300
2023-09-11 03:00:00,Foster Weather Station,20.67,17.4,64,0.0,0.0,2.0,0,0,3.3,0.0,994.9,5,358.0,15.1,09/11/2023 3:00 AM,FosterWeatherStation202309110300
2023-09-11 04:00:00,Oak Street Weather Station,21.7,16.0,56,0.0,0.0,2.0,0,334,1.8,2.9,997.0,0,358.0,12.0,09/11/2023 4:00 AM,OakStreetWeatherStation202309110400
2023-09-11 04:00:00,Foster Weather Station,20.78,16.5,52,0.0,0.0,2.0,0,0,3.3,0.0,995.3,3,358.0,15.1,09/11/2023 4:00 AM,FosterWeatherStation202309110400
2023-09-11 05:00:00,Oak Street Weather Station,20.5,15.4,59,0.0,0.0,2.1,0,359,1.6,2.3,996.9,0,358.0,11.9,09/11/2023 5:00 AM,OakStreetWeatherStation202309110500
2023-09-11 05:00:00,Foster Weather Station,18.67,16.0,62,0.0,0.05,2.0,0,0,3.3,0.0,994.9,5,358.0,15.1,09/11/2023 5:00 AM,FosterWeatherStation202309110500
2023-09-11 06:00:00,Oak Street Weather Station,16.8,15.2,85,0.0,3.9,5.9,2,130,0.6,1.1,997.7,0,358.0,11.8,09/11/2023 6:00 AM,OakStreetWeatherStation202309110600
2023-09-11 06:00:00,Foster Weather Station,15.78,15.4,85,0.0,8.13,2.1,0,0,3.3,0.0,995.6,1,358.0,15.2,09/11/2023 6:00 AM,FosterWeatherStation202309110600
2023-09-11 07:00:00,Foster Weather Station,16.28,15.2,84,0.0,0.0,5.9,2,0,3.3,0.0,995.6,9,358.0,15.1,09/11/2023 7:00 AM,FosterWeatherStation202309110700
2023-09-11 07:00:00,Oak Street Weather Station,18.3,16.6,84,0.0,0.0,6.0,2,51,0.0,0.5,997.4,1,358.0,12.0,09/11/2023 7:00 AM,OakStreetWeatherStation202309110700
2023-09-11 08:00:00,Oak Street Weather Station,18.6,17.1,86,0.0,0.9,6.9,0,245,0.5,2.2,997.2,15,358.0,11.8,09/11/2023 8:00 AM,OakStreetWeatherStation202309110800
2023-09-11 08:00:00,Foster Weather Station,17.28,16.6,87,0.0,0.2,6.0,2,0,3.3,0.0,995.3,52,358.0,15.1,09/11/2023 8:00 AM,FosterWeatherStation202309110800
2023-09-11 09:00:00,Foster Weather Station,17.78,17.1,87,0.0,0.03,6.9,0,0,3.3,0.0,995.9,32,358.0,15.1,09/11/2023 9:00 AM,FosterWeatherStation202309110900
2023-09-11 09:00:00,Oak Street Weather Station,18.6,17.3,88,1.8,0.1,7.0,2,319,1.4,2.9,997.7,50,357.0,11.9,09/11/2023 9:00 AM,OakStreetWeatherStation202309110900
2023-09-11 10:00:00,Oak Street Weather Station,19.2,18.0,89,0.0,0.4,7.4,0,328,1.1,2.2,997.9,58,358.0,12.0,09/11/2023 10:00 AM,OakStreetWeatherStation202309111000
2023-09-11 10:00:00,Foster Weather Station,18.28,17.3,87,1.8,0.48,7.0,2,0,3.3,0.0,995.9,101,357.0,15.1,09/11/2023 10:00 AM,FosterWeatherStation202309111000
2023-09-11 11:00:00,Oak Street Weather Station,19.1,18.1,91,3.0,3.9,11.2,2,335,1.0,1.8,997.9,55,358.0,12.0,09/11/2023 11:00 AM,OakStreetWeatherStation202309111100
2023-09-11 11:00:00,Foster Weather Station,18.28,18.0,86,0.0,1.73,7.4,0,0,3.3,0.0,995.9,54,358.0,15.1,09/11/2023 11:00 AM,FosterWeatherStation202309111100
2023-09-11 12:00:00,Oak Street Weather Station,19.2,18.0,90,0.6,2.2,13.5,2,267,0.7,1.7,997.6,56,358.0,12.0,09/11/2023 12:00 PM,OakStreetWeatherStation202309111200
2023-09-11 12:00:00,Foster Weather Station,18.5,18.1,86,3.0,2.13,11.2,2,0,3.3,0.0,995.6,122,358.0,15.1,09/11/2023 12:00 PM,FosterWeatherStation202309111200
2023-09-11 13:00:00,Oak Street Weather Station,19.4,18.2,89,2.4,0.6,14.1,2,0,0.0,0.8,997.5,90,358.0,11.9,09/11/2023 1:00 PM,OakStreetWeatherStation202309111300
2023-09-11 13:00:00,Foster Weather Station,17.89,18.0,86,0.6,1.91,13.5,2,0,3.3,0.0,995.6,98,358.0,15.1,09/11/2023 1:00 PM,FosterWeatherStation202309111300
2023-09-11 14:00:00,Oak Street Weather Station,18.4,17.3,90,1.2,3.2,17.3,2,16,2.2,3.0,997.5,30,358.0,11.8,09/11/2023 2:00 PM,OakStreetWeatherStation202309111400
2023-09-11 14:00:00,Foster Weather Station,18.0,18.2,85,2.4,1.35,14.1,2,0,3.3,0.0,995.6,165,358.0,15.1,09/11/2023 2:00 PM,FosterWeatherStation202309111400
2023-09-11 15:00:00,Oak Street Weather Station,18.4,17.3,90,0.0,2.3,19.6,2,0,1.4,2.6,997.1,13,358.0,11.9,09/11/2023 3:00 PM,OakStreetWeatherStation202309111500
2023-09-11 15:00:00,Foster Weather Station,18.06,17.3,86,1.2,0.94,17.3,2,0,3.3,0.0,995.3,36,358.0,15.1,09/11/2023 3:00 PM,FosterWeatherStation202309111500
2023-09-11 16:00:00,Oak Street Weather Station,18.5,17.2,89,5.0,2.2,21.8,2,22,3.0,3.6,996.8,13,358.0,12.0,09/11/2023 4:00 PM,OakStreetWeatherStation202309111600
2023-09-11 16:00:00,Foster Weather Station,18.0,17.3,84,0.0,0.58,19.6,2,0,3.3,0.0,994.9,54,358.0,15.1,09/11/2023 4:00 PM,FosterWeatherStation202309111600
2023-09-11 17:00:00,Foster Weather Station,17.89,17.9,83,0.0,0.63,0.6,0,0,3.3,0.0,994.9,54,358.0,15.1,09/11/2023 5:00 PM,FosterWeatherStation202309111700
2023-09-11 17:00:00,Oak Street Weather Station,18.8,17.4,88,0.0,0.4,22.2,2,16,2.4,4.6,997.0,23,358.0,12.0,09/11/2023 5:00 PM,OakStreetWeatherStation202309111700
2023-09-11 18:00:00,Foster Weather Station,17.5,17.4,85,0.0,0.23,22.2,2,0,3.3,0.0,995.3,11,358.0,15.1,09/11/2023 6:00 PM,FosterWeatherStation202309111800
2023-09-11 18:00:00,Oak Street Weather Station,18.1,16.5,85,0.6,1.0,23.2,2,8,2.6,3.3,997.2,16,358.0,12.0,09/11/2023 6:00 PM,OakStreetWeatherStation202309111800
2023-09-11 19:00:00,Foster Weather Station,17.28,16.5,84,0.6,0.0,23.2,2,0,3.3,0.0,995.3,4,358.0,15.1,09/11/2023 7:00 PM,FosterWeatherStation202309111900
2023-09-11 19:00:00,Oak Street Weather Station,17.9,16.5,87,0.0,0.1,23.3,0,315,0.4,1.3,997.0,0,358.0,11.9,09/11/2023 7:00 PM,OakStreetWeatherStation202309111900
2023-09-11 20:00:00,Foster Weather Station,18.0,16.5,82,0.0,0.0,23.3,0,0,3.3,0.0,994.9,2,358.0,15.1,09/11/2023 8:00 PM,FosterWeatherStation202309112000
2023-09-11 20:00:00,Oak Street Weather Station,18.6,17.0,85,0.0,0.0,23.3,0,35,4.9,5.9,996.9,0,358.0,11.9,09/11/2023 8:00 PM,OakStreetWeatherStation202309112000
2023-09-11 21:00:00,Foster Weather Station,17.28,16.2,85,0.0,0.41,26.7,2,0,3.3,0.0,994.9,1,357.0,15.2,09/11/2023 9:00 PM,FosterWeatherStation202309112100
2023-09-11 21:00:00,Oak Street Weather Station,18.4,16.9,87,0.0,0.0,23.3,0,31,3.7,4.8,997.0,0,358.0,11.9,09/11/2023 9:00 PM,OakStreetWeatherStation202309112100
2023-09-11 22:00:00,Oak Street Weather Station,17.3,16.2,90,0.0,3.4,26.7,2,351,1.8,2.6,996.9,0,357.0,11.9,09/11/2023 10:00 PM,OakStreetWeatherStation202309112200
2023-09-11 23:00:00,Foster Weather Station,16.39,16.2,88,0.0,3.84,26.7,2,0,3.3,0.0,995.3,2,357.0,15.1,09/11/2023 11:00 PM,FosterWeatherStation202309112300
2023-09-11 23:00:00,Oak Street Weather Station,17.2,16.3,92,1.2,1.7,28.4,2,331,1.0,2.0,997.0,0,358.0,12.1,09/11/2023 11:00 PM,OakStreetWeatherStation202309112300
2023-09-12 00:00:00,Foster Weather Station,16.28,16.3,87,1.2,1.42,28.4,2,0,3.3,0.0,994.9,2,358.0,15.1,09/12/2023 12:00 AM,FosterWeatherStation202309122400
2023-09-12 00:00:00,Oak Street Weather Station,17.1,16.2,92,0.0,0.5,28.9,0,258,0.6,1.4,996.8,0,358.0,11.9,09/12/2023 12:00 AM,OakStreetWeatherStation202309122400
2023-09-12 01:00:00,Foster Weather Station,15.78,16.2,87,0.0,0.0,28.9,0,0,3.3,0.0,994.6,2,358.0,15.2,09/12/2023 1:00 AM,FosterWeatherStation202309120100
2023-09-12 01:00:00,Oak Street Weather Station,16.8,15.9,91,0.0,0.0,28.9,0,283,0.5,1.3,996.6,0,358.0,12.0,09/12/2023 1:00 AM,OakStreetWeatherStation202309120100
2023-09-12 02:00:00,Oak Street Weather Station,16.1,15.1,90,0.0,0.0,28.9,0,271,0.8,1.6,996.5,0,358.0,11.7,09/12/2023 2:00 AM,OakStreetWeatherStation202309120200
2023-09-12 02:00:00,Foster Weather Station,15.17,15.9,85,0.0,0.0,28.9,0,0,3.3,0.0,994.6,2,358.0,15.2,09/12/2023 2:00 AM,FosterWeatherStation202309120200
2023-09-12 03:00:00,Oak Street Weather Station,15.6,14.6,90,0.0,0.0,28.9,0,274,1.0,2.9,996.6,0,357.0,11.9,09/12/2023 3:00 AM,OakStreetWeatherStation202309120300
2023-09-12 03:00:00,Foster Weather Station,14.78,15.1,85,0.0,0.0,28.9,0,0,3.3,0.0,994.6,3,358.0,15.1,09/12/2023 3:00 AM,FosterWeatherStation202309120300
2023-09-12 04:00:00,Foster Weather Station,14.28,14.6,84,0.0,0.0,28.9,0,0,3.3,0.0,994.6,4,357.0,15.2,09/12/2023 4:00 AM,FosterWeatherStation202309120400
2023-09-12 04:00:00,Oak Street Weather Station,15.2,14.1,89,0.0,0.0,28.9,0,279,0.9,1.7,996.6,0,358.0,11.9,09/12/2023 4:00 AM,OakStreetWeatherStation202309120400
2023-09-12 05:00:00,Foster Weather Station,13.78,14.1,86,0.0,0.0,28.9,0,0,3.3,0.0,994.9,4,358.0,15.1,09/12/2023 5:00 AM,FosterWeatherStation202309120500
